Código Expediente;Distrito;Barrio;Día de la Semana;Año;Mes;Nombre Mes;Día del Mes;Hora del Día;Turno;Tipo de Accidente
2018S002241;Nou Barris;Verdun;Martes;2018;3;Marzo;20;19;Tarde;Col.lisió lateral
2018S002242;Sant Martí;el Camp de l'Arpa del Clot;Martes;2018;3;Marzo;20;18;Tarde;Abast
2018S002243;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Martes;2018;3;Marzo;20;20;Tarde;Caiguda interior vehicle
2018S002244;Sant Andreu;Sant Andreu;Martes;2018;3;Marzo;20;21;Tarde;Col.lisió fronto-lateral
2018S002245;Sant Martí;el Clot;Martes;2018;3;Marzo;20;23;Noche;Col.lisió lateral
2018S002246;Les Corts;les Corts;Miércoles;2018;3;Marzo;21;8;Mañana;Abast
2018S002247;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;3;Marzo;21;9;Mañana;Col.lisió lateral
2018S002248;Sarrià-Sant Gervasi;les Tres Torres;Miércoles;2018;3;Marzo;21;9;Mañana;Col.lisió fronto-lateral
2018S002249;Gràcia;Vallcarca i els Penitents;Miércoles;2018;3;Marzo;21;10;Mañana;Col.lisió lateral
2018S002250;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;21;10;Mañana;Col.lisió fronto-lateral
2018S002251;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;21;10;Mañana;Col.lisió fronto-lateral
2018S002252;Eixample;la Dreta de l'Eixample;Miércoles;2018;3;Marzo;21;12;Mañana;Col.lisió fronto-lateral
2018S002253;Sants-Montjuïc;Sants - Badal;Miércoles;2018;3;Marzo;21;12;Mañana;Col.lisió lateral
2018S002254;Eixample;la Sagrada Família;Miércoles;2018;3;Marzo;21;12;Mañana;Col.lisió fronto-lateral
2018S002254;Eixample;la Sagrada Família;Miércoles;2018;3;Marzo;21;12;Mañana;Caiguda (dues rodes)
2018S002255;Sants-Montjuïc;el Poble-sec;Miércoles;2018;3;Marzo;21;14;Tarde;Atropellament
2018S002256;Sants-Montjuïc;la Marina del Prat Vermell;Miércoles;2018;3;Marzo;21;14;Tarde;Abast
2018S002257;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;21;15;Tarde;Abast
2018S002258;Eixample;la Dreta de l'Eixample;Miércoles;2018;3;Marzo;21;15;Tarde;Col.lisió fronto-lateral
2018S002259;Sant Martí;Sant Martí de Provençals;Miércoles;2018;3;Marzo;21;15;Tarde;Col.lisió lateral
2018S002260;Sant Martí;Provençals del Poblenou;Miércoles;2018;3;Marzo;21;13;Mañana;Abast
2018S002261;Sant Martí;la Vila Olímpica del Poblenou;Miércoles;2018;3;Marzo;21;16;Tarde;Abast
2018S002262;Les Corts;les Corts;Miércoles;2018;3;Marzo;21;17;Tarde;Col.lisió fronto-lateral
2018S002263;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;21;16;Tarde;Col.lisió fronto-lateral
2018S002264;Les Corts;la Maternitat i Sant Ramon;Miércoles;2018;3;Marzo;21;18;Tarde;Col.lisió fronto-lateral
2018S002265;Ciutat Vella;el Raval;Miércoles;2018;3;Marzo;21;18;Tarde;Abast
2018S002266;Eixample;la Dreta de l'Eixample;Miércoles;2018;3;Marzo;21;18;Tarde;Col.lisió lateral
2018S002267;Sarrià-Sant Gervasi;Sarrià;Miércoles;2018;3;Marzo;21;19;Tarde;Col.lisió lateral
2018S002268;Sant Martí;el Clot;Miércoles;2018;3;Marzo;21;16;Tarde;Abast
2018S002269;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;21;20;Tarde;Col.lisió lateral
2018S002270;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;21;20;Tarde;Abast multiple
2018S002271;Gràcia;la Vila de Gràcia;Miércoles;2018;3;Marzo;21;16;Tarde;Abast
2018S002272;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;21;20;Tarde;Caiguda (dues rodes)
2018S002273;Gràcia;la Vila de Gràcia;Miércoles;2018;3;Marzo;21;20;Tarde;Caiguda interior vehicle
2018S002274;Nou Barris;Canyelles;Miércoles;2018;3;Marzo;21;19;Tarde;Caiguda (dues rodes)
2018S002275;Les Corts;Pedralbes;Miércoles;2018;3;Marzo;21;20;Tarde;Atropellament
2018S002276;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;21;20;Tarde;Col.lisió lateral
2018S002277;Sants-Montjuïc;el Poble-sec;Miércoles;2018;3;Marzo;21;19;Tarde;Caiguda (dues rodes)
2018S002278;Les Corts;les Corts;Miércoles;2018;3;Marzo;21;20;Tarde;Altres
2018S002279;Nou Barris;la Prosperitat;Miércoles;2018;3;Marzo;21;21;Tarde;Xoc contra element estàtic
2018S002279;Nou Barris;la Prosperitat;Miércoles;2018;3;Marzo;21;21;Tarde;Altres
2018S002280;Sant Martí;el Parc i la Llacuna del Poblenou;Miércoles;2018;3;Marzo;21;23;Noche;Caiguda (dues rodes)
2018S002281;Sant Martí;el Parc i la Llacuna del Poblenou;Jueves;2018;3;Marzo;22;8;Mañana;Abast
2018S002282;Eixample;el Fort Pienc;Jueves;2018;3;Marzo;22;7;Mañana;Col.lisió fronto-lateral
2018S002283;Sants-Montjuïc;Sants - Badal;Jueves;2018;3;Marzo;22;9;Mañana;Abast
2018S002284;Eixample;la Sagrada Família;Jueves;2018;3;Marzo;22;8;Mañana;Col.lisió lateral
2018S002285;Sants-Montjuïc;la Bordeta;Jueves;2018;3;Marzo;22;9;Mañana;Atropellament
2018S002285;Sants-Montjuïc;la Bordeta;Jueves;2018;3;Marzo;22;9;Mañana;Caiguda (dues rodes)
2018S002286;Sants-Montjuïc;la Marina del Prat Vermell;Jueves;2018;3;Marzo;22;9;Mañana;Col.lisió lateral
2018S002286;Sants-Montjuïc;la Marina del Prat Vermell;Jueves;2018;3;Marzo;22;9;Mañana;Abast
2018S002287;Sants-Montjuïc;la Font de la Guatlla;Jueves;2018;3;Marzo;22;8;Mañana;Col.lisió lateral
2018S002288;Horta-Guinardó;el Baix Guinardó;Jueves;2018;3;Marzo;22;9;Mañana;Abast
2018S002289;Gràcia;Vallcarca i els Penitents;Jueves;2018;3;Marzo;22;9;Mañana;Caiguda (dues rodes)
2018S002290;Eixample;la Sagrada Família;Jueves;2018;3;Marzo;22;10;Mañana;Col.lisió fronto-lateral
2018S002291;Eixample;la Nova Esquerra de l'Eixample;Jueves;2018;3;Marzo;22;11;Mañana;Caiguda (dues rodes)
2018S002292;Ciutat Vella;el Barri Gòtic;Jueves;2018;3;Marzo;22;10;Mañana;Abast
2018S002293;Eixample;Sant Antoni;Jueves;2018;3;Marzo;22;12;Mañana;Abast
2018S002294;Les Corts;les Corts;Jueves;2018;3;Marzo;22;13;Mañana;Abast
2018S002295;Horta-Guinardó;el Carmel;Jueves;2018;3;Marzo;22;12;Mañana;Atropellament
2018S002296;Eixample;el Fort Pienc;Jueves;2018;3;Marzo;22;13;Mañana;Col.lisió lateral
2018S002297;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Jueves;2018;3;Marzo;22;15;Tarde;Col.lisió fronto-lateral
2018S002298;Les Corts;la Maternitat i Sant Ramon;Jueves;2018;3;Marzo;22;16;Tarde;Col.lisió fronto-lateral
2018S002299;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Jueves;2018;3;Marzo;22;16;Tarde;Col.lisió fronto-lateral
2018S002300;Horta-Guinardó;la Clota;Jueves;2018;3;Marzo;22;16;Tarde;Caiguda interior vehicle
2018S002301;Horta-Guinardó;el Carmel;Jueves;2018;3;Marzo;22;16;Tarde;Atropellament
2018S002302;Eixample;la Nova Esquerra de l'Eixample;Jueves;2018;3;Marzo;22;19;Tarde;Col.lisió lateral
2018S002303;Eixample;la Nova Esquerra de l'Eixample;Jueves;2018;3;Marzo;22;18;Tarde;Col.lisió lateral
2018S002304;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Jueves;2018;3;Marzo;22;19;Tarde;Col.lisió fronto-lateral
2018S002305;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;3;Marzo;22;19;Tarde;Col.lisió lateral
2018S002306;Sants-Montjuïc;la Marina del Prat Vermell;Jueves;2018;3;Marzo;22;17;Tarde;Abast multiple
2018S002307;Horta-Guinardó;el Guinardó;Jueves;2018;3;Marzo;22;20;Tarde;Col.lisió fronto-lateral
2018S002308;Sant Andreu;Sant Andreu;Jueves;2018;3;Marzo;22;18;Tarde;Caiguda interior vehicle
2018S002309;Eixample;l'Antiga Esquerra de l'Eixample;Jueves;2018;3;Marzo;22;20;Tarde;Atropellament
2018S002310;Sant Andreu;el Bon Pastor;Jueves;2018;3;Marzo;22;18;Tarde;Atropellament
2018S002311;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;3;Marzo;23;1;Noche;Col.lisió lateral
2018S002312;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;3;Marzo;23;3;Noche;Col.lisió lateral
2018S002313;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;3;Marzo;23;5;Noche;Col.lisió lateral
2018S002314;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Viernes;2018;3;Marzo;23;8;Mañana;Abast
2018S002314;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Viernes;2018;3;Marzo;23;8;Mañana;Col.lisió lateral
2018S002315;Horta-Guinardó;el Carmel;Viernes;2018;3;Marzo;23;8;Mañana;Caiguda (dues rodes)
2018S002316;Eixample;el Fort Pienc;Viernes;2018;3;Marzo;23;7;Mañana;Col.lisió lateral
2018S002317;Sant Martí;el Camp de l'Arpa del Clot;Viernes;2018;3;Marzo;23;9;Mañana;Abast
2018S002318;Sants-Montjuïc;el Poble-sec;Viernes;2018;3;Marzo;23;10;Mañana;Atropellament
2018S002319;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Viernes;2018;3;Marzo;23;12;Mañana;Caiguda (dues rodes)
2018S002320;Eixample;la Sagrada Família;Viernes;2018;3;Marzo;23;12;Mañana;Abast
2018S002321;Eixample;la Dreta de l'Eixample;Viernes;2018;3;Marzo;23;14;Tarde;Col.lisió lateral
2018S002322;Eixample;la Dreta de l'Eixample;Viernes;2018;3;Marzo;23;13;Mañana;Col.lisió lateral
2018S002323;Sarrià-Sant Gervasi;el Putxet i el Farró;Viernes;2018;3;Marzo;23;14;Tarde;Atropellament
2018S002324;Sants-Montjuïc;la Marina del Prat Vermell;Viernes;2018;3;Marzo;23;16;Tarde;Col.lisió lateral
2018S002325;Nou Barris;les Roquetes;Viernes;2018;3;Marzo;23;13;Mañana;Caiguda interior vehicle
2018S002326;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;3;Marzo;23;15;Tarde;Col.lisió lateral
2018S002326;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;3;Marzo;23;15;Tarde;Altres
2018S002327;Eixample;la Sagrada Família;Viernes;2018;3;Marzo;23;16;Tarde;Col.lisió lateral
2018S002328;Eixample;la Dreta de l'Eixample;Viernes;2018;3;Marzo;23;17;Tarde;Abast
2018S002329;Sants-Montjuïc;el Poble-sec;Viernes;2018;3;Marzo;23;18;Tarde;Col.lisió lateral
2018S002330;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Viernes;2018;3;Marzo;23;18;Tarde;Abast
2018S002331;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;3;Marzo;23;19;Tarde;Abast
2018S002332;Sant Martí;el Poblenou;Viernes;2018;3;Marzo;23;16;Tarde;Xoc contra element estàtic
2018S002333;Sant Martí;el Clot;Viernes;2018;3;Marzo;23;18;Tarde;Col.lisió fronto-lateral
2018S002334;Horta-Guinardó;el Carmel;Viernes;2018;3;Marzo;23;16;Tarde;Col.lisió frontal
2018S002334;Horta-Guinardó;el Carmel;Viernes;2018;3;Marzo;23;16;Tarde;Xoc contra element estàtic
2018S002335;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Domingo;2018;3;Marzo;25;0;Noche;Col.lisió fronto-lateral
2018S002336;Sant Andreu;Sant Andreu;Viernes;2018;3;Marzo;23;22;Noche;Col.lisió lateral
2018S002337;Horta-Guinardó;Sant Genís dels Agudells;Viernes;2018;3;Marzo;23;20;Tarde;Abast
2018S002338;Sant Martí;el Parc i la Llacuna del Poblenou;Sábado;2018;3;Marzo;24;3;Noche;Abast
2018S002340;Sant Andreu;el Congrés i els Indians;Sábado;2018;3;Marzo;24;3;Noche;Col.lisió fronto-lateral
2018S002341;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Sábado;2018;3;Marzo;24;4;Noche;Abast multiple
2018S002342;Nou Barris;la Trinitat Nova;Sábado;2018;3;Marzo;24;8;Mañana;Col.lisió lateral
2018S002343;Sant Martí;la Vila Olímpica del Poblenou;Sábado;2018;3;Marzo;24;6;Mañana;Abast
2018S002344;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Sábado;2018;3;Marzo;24;9;Mañana;Atropellament
2018S002345;Ciutat Vella;el Barri Gòtic;Sábado;2018;3;Marzo;24;11;Mañana;Abast
2018S002346;Nou Barris;Canyelles;Sábado;2018;3;Marzo;24;14;Tarde;Abast
2018S002347;Eixample;el Fort Pienc;Sábado;2018;3;Marzo;24;15;Tarde;Col.lisió lateral
2018S002348;Eixample;l'Antiga Esquerra de l'Eixample;Sábado;2018;3;Marzo;24;15;Tarde;Col.lisió fronto-lateral
2018S002349;Sant Andreu;la Trinitat Vella;Sábado;2018;3;Marzo;24;12;Mañana;Sortida de via amb xoc o col.lisió
2018S002350;Eixample;la Dreta de l'Eixample;Sábado;2018;3;Marzo;24;18;Tarde;Col.lisió lateral
2018S002351;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Sábado;2018;3;Marzo;24;18;Tarde;Abast
2018S002352;Les Corts;les Corts;Viernes;2018;3;Marzo;23;18;Tarde;Col.lisió fronto-lateral
2018S002353;Sant Martí;el Poblenou;Sábado;2018;3;Marzo;24;21;Tarde;Xoc contra element estàtic
2018S002354;Eixample;la Dreta de l'Eixample;Sábado;2018;3;Marzo;24;22;Noche;Col.lisió fronto-lateral
2018S002355;Eixample;l'Antiga Esquerra de l'Eixample;Domingo;2018;3;Marzo;25;1;Noche;Atropellament
2018S002356;Les Corts;Pedralbes;Sábado;2018;3;Marzo;24;19;Tarde;Xoc contra element estàtic
2018S002357;Les Corts;la Maternitat i Sant Ramon;Domingo;2018;3;Marzo;25;8;Mañana;Col.lisió lateral
2018S002358;Sant Andreu;Sant Andreu;Domingo;2018;3;Marzo;25;8;Mañana;Col.lisió lateral
2018S002359;Sant Andreu;la Trinitat Vella;Domingo;2018;3;Marzo;25;11;Mañana;Col.lisió lateral
2018S002359;Sant Andreu;la Trinitat Vella;Domingo;2018;3;Marzo;25;11;Mañana;Xoc contra element estàtic
2018S002360;Sarrià-Sant Gervasi;Sarrià;Domingo;2018;3;Marzo;25;11;Mañana;Col.lisió frontal
2018S002361;Ciutat Vella;el Barri Gòtic;Domingo;2018;3;Marzo;25;10;Mañana;Xoc contra element estàtic
2018S002362;Sants-Montjuïc;la Marina del Prat Vermell;Domingo;2018;3;Marzo;25;13;Mañana;Col.lisió fronto-lateral
2018S002363;Nou Barris;la Trinitat Nova;Domingo;2018;3;Marzo;25;13;Mañana;Col.lisió lateral
2018S002365;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;Domingo;2018;3;Marzo;25;14;Tarde;Abast
2018S002366;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Domingo;2018;3;Marzo;25;13;Mañana;Caiguda interior vehicle
2018S002367;Nou Barris;Porta;Domingo;2018;3;Marzo;25;18;Tarde;Col.lisió fronto-lateral
2018S002368;Eixample;la Dreta de l'Eixample;Domingo;2018;3;Marzo;25;18;Tarde;Abast
2018S002369;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Domingo;2018;3;Marzo;25;15;Tarde;Xoc contra element estàtic
2018S002370;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Domingo;2018;3;Marzo;25;19;Tarde;Abast
2018S002371;Sants-Montjuïc;la Font de la Guatlla;Lunes;2018;3;Marzo;26;4;Noche;Abast
2018S002372;Ciutat Vella;el Barri Gòtic;Lunes;2018;3;Marzo;26;8;Mañana;Atropellament
2018S002373;Sant Martí;el Camp de l'Arpa del Clot;Lunes;2018;3;Marzo;26;10;Mañana;Col.lisió fronto-lateral
2018S002374;Eixample;la Sagrada Família;Lunes;2018;3;Marzo;26;11;Mañana;Caiguda interior vehicle
2018S002375;Sants-Montjuïc;la Marina del Prat Vermell;Lunes;2018;3;Marzo;26;13;Mañana;Caiguda (dues rodes)
2018S002376;Eixample;la Dreta de l'Eixample;Lunes;2018;3;Marzo;26;14;Tarde;Abast
2018S002377;Les Corts;Pedralbes;Lunes;2018;3;Marzo;26;14;Tarde;Abast
2018S002378;Les Corts;les Corts;Lunes;2018;3;Marzo;26;15;Tarde;Col.lisió lateral
2018S002379;Horta-Guinardó;el Carmel;Lunes;2018;3;Marzo;26;15;Tarde;Col.lisió fronto-lateral
2018S002380;Ciutat Vella;la Barceloneta;Lunes;2018;3;Marzo;26;18;Tarde;Abast
2018S002381;Sarrià-Sant Gervasi;les Tres Torres;Lunes;2018;3;Marzo;26;18;Tarde;Col.lisió fronto-lateral
2018S002382;Nou Barris;la Prosperitat;Lunes;2018;3;Marzo;26;17;Tarde;Xoc contra element estàtic
2018S002383;Les Corts;la Maternitat i Sant Ramon;Lunes;2018;3;Marzo;26;19;Tarde;Atropellament
2018S002384;Gràcia;la Salut;Lunes;2018;3;Marzo;26;17;Tarde;Atropellament
2018S002385;Nou Barris;la Prosperitat;Lunes;2018;3;Marzo;26;18;Tarde;Col.lisió fronto-lateral
2018S002386;Horta-Guinardó;la Teixonera;Lunes;2018;3;Marzo;26;19;Tarde;Caiguda (dues rodes)
2018S002387;Horta-Guinardó;Horta;Lunes;2018;3;Marzo;26;19;Tarde;Caiguda (dues rodes)
2018S002387;Horta-Guinardó;Horta;Lunes;2018;3;Marzo;26;19;Tarde;Col.lisió lateral
2018S002388;Sant Martí;el Poblenou;Lunes;2018;3;Marzo;26;20;Tarde;Col.lisió lateral
2018S002389;Sants-Montjuïc;la Marina de Port;Lunes;2018;3;Marzo;26;7;Mañana;Col.lisió fronto-lateral
2018S002390;Sant Martí;el Camp de l'Arpa del Clot;Lunes;2018;3;Marzo;26;19;Tarde;Caiguda (dues rodes)
2018S002391;Gràcia;la Salut;Lunes;2018;3;Marzo;26;18;Tarde;Col.lisió lateral
2018S002392;Les Corts;la Maternitat i Sant Ramon;Lunes;2018;3;Marzo;26;18;Tarde;Col.lisió lateral
2018S002393;Sant Andreu;Sant Andreu;Lunes;2018;3;Marzo;26;21;Tarde;Abast
2018S002394;Eixample;la Nova Esquerra de l'Eixample;Lunes;2018;3;Marzo;26;19;Tarde;Atropellament
2018S002395;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Lunes;2018;3;Marzo;26;22;Noche;Abast
2018S002396;Eixample;la Dreta de l'Eixample;Lunes;2018;3;Marzo;26;22;Noche;Col.lisió fronto-lateral
2018S002397;Les Corts;les Corts;Lunes;2018;3;Marzo;26;20;Tarde;Col.lisió fronto-lateral
2018S002398;Eixample;la Dreta de l'Eixample;Lunes;2018;3;Marzo;26;22;Noche;Abast
2018S002399;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;3;Noche;Caiguda (dues rodes)
2018S002400;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;6;Mañana;Col.lisió fronto-lateral
2018S002401;Sant Martí;Provençals del Poblenou;Martes;2018;3;Marzo;27;6;Mañana;Atropellament
2018S002402;Sants-Montjuïc;el Poble-sec;Martes;2018;3;Marzo;27;8;Mañana;Abast multiple
2018S002403;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Martes;2018;3;Marzo;27;9;Mañana;Altres
2018S002404;Nou Barris;la Prosperitat;Martes;2018;3;Marzo;27;6;Mañana;Caiguda (dues rodes)
2018S002405;Eixample;la Dreta de l'Eixample;Martes;2018;3;Marzo;27;9;Mañana;Col.lisió fronto-lateral
2018S002406;Horta-Guinardó;el Guinardó;Martes;2018;3;Marzo;27;8;Mañana;Col.lisió fronto-lateral
2018S002407;Gràcia;la Vila de Gràcia;Martes;2018;3;Marzo;27;10;Mañana;Col.lisió lateral
2018S002408;Eixample;l'Antiga Esquerra de l'Eixample;Martes;2018;3;Marzo;27;11;Mañana;Altres
2018S002409;Eixample;el Fort Pienc;Lunes;2018;3;Marzo;26;21;Tarde;Caiguda (dues rodes)
2018S002410;Horta-Guinardó;Montbau;Martes;2018;3;Marzo;27;12;Mañana;Col.lisió lateral
2018S002411;Sants-Montjuïc;la Bordeta;Martes;2018;3;Marzo;27;13;Mañana;Abast
2018S002412;Sants-Montjuïc;el Poble-sec;Martes;2018;3;Marzo;27;14;Tarde;Col.lisió fronto-lateral
2018S002413;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;13;Mañana;Xoc contra element estàtic
2018S002413;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;13;Mañana;Atropellament
2018S002414;Eixample;la Dreta de l'Eixample;Martes;2018;3;Marzo;27;14;Tarde;Atropellament
2018S002415;Nou Barris;la Prosperitat;Martes;2018;3;Marzo;27;14;Tarde;Xoc contra element estàtic
2018S002416;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;16;Tarde;Col.lisió lateral
2018S002417;Gràcia;la Vila de Gràcia;Martes;2018;3;Marzo;27;13;Mañana;Col.lisió lateral
2018S002418;Sants-Montjuïc;la Marina de Port;Martes;2018;3;Marzo;27;18;Tarde;Col.lisió fronto-lateral
2018S002419;Eixample;la Dreta de l'Eixample;Martes;2018;3;Marzo;27;17;Tarde;Abast
2018S002420;Ciutat Vella;el Raval;Sábado;2018;3;Marzo;24;16;Tarde;Col.lisió fronto-lateral
2018S002421;Sants-Montjuïc;el Poble-sec;Martes;2018;3;Marzo;27;18;Tarde;Abast multiple
2018S002422;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Martes;2018;3;Marzo;27;19;Tarde;Xoc contra element estàtic
2018S002423;Sants-Montjuïc;Hostafrancs;Martes;2018;3;Marzo;27;21;Tarde;Col.lisió lateral
2018S002423;Sants-Montjuïc;Hostafrancs;Martes;2018;3;Marzo;27;21;Tarde;Bolcada (més de dues rodes)
2018S002424;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Martes;2018;3;Marzo;27;19;Tarde;Atropellament
2018S002425;Eixample;l'Antiga Esquerra de l'Eixample;Martes;2018;3;Marzo;27;21;Tarde;Col.lisió fronto-lateral
2018S002426;Sant Martí;el Parc i la Llacuna del Poblenou;Martes;2018;3;Marzo;27;23;Noche;Col.lisió fronto-lateral
2018S002427;Horta-Guinardó;el Guinardó;Miércoles;2018;3;Marzo;28;7;Mañana;Atropellament
2018S002428;Sarrià-Sant Gervasi;Sarrià;Miércoles;2018;3;Marzo;28;7;Mañana;Abast multiple
2018S002429;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;28;8;Mañana;Col.lisió lateral
2018S002430;Sant Andreu;Navas;Miércoles;2018;3;Marzo;28;9;Mañana;Abast
2018S002431;Ciutat Vella;el Raval;Viernes;2018;3;Marzo;16;16;Tarde;Atropellament
2018S002432;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;28;9;Mañana;Col.lisió frontal
2018S002433;Sants-Montjuïc;la Marina del Prat Vermell;Miércoles;2018;3;Marzo;28;11;Mañana;Xoc contra element estàtic
2018S002434;Horta-Guinardó;el Guinardó;Miércoles;2018;3;Marzo;28;12;Mañana;Col.lisió lateral
2018S002435;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;28;13;Mañana;Col.lisió lateral
2018S002436;Gràcia;el Camp d'en Grassot i Gràcia Nova;Miércoles;2018;3;Marzo;28;13;Mañana;Col.lisió lateral
2018S002437;Sant Andreu;el Bon Pastor;Miércoles;2018;3;Marzo;28;15;Tarde;Abast
2018S002438;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;28;15;Tarde;Col.lisió fronto-lateral
2018S002439;Nou Barris;Canyelles;Miércoles;2018;3;Marzo;28;17;Tarde;Col.lisió lateral
2018S002439;Nou Barris;Canyelles;Miércoles;2018;3;Marzo;28;17;Tarde;Abast
2018S002440;Sant Martí;el Camp de l'Arpa del Clot;Miércoles;2018;3;Marzo;28;17;Tarde;Caiguda (dues rodes)
2018S002441;Les Corts;la Maternitat i Sant Ramon;Miércoles;2018;3;Marzo;28;15;Tarde;Abast
2018S002442;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;3;Marzo;28;19;Tarde;Col.lisió lateral
2018S002443;Horta-Guinardó;Horta;Miércoles;2018;3;Marzo;28;18;Tarde;Abast
2018S002444;Eixample;la Dreta de l'Eixample;Miércoles;2018;3;Marzo;28;18;Tarde;Col.lisió fronto-lateral
2018S002445;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;3;Marzo;28;18;Tarde;Abast
2018S002446;Eixample;la Dreta de l'Eixample;Miércoles;2018;3;Marzo;28;20;Tarde;Col.lisió fronto-lateral
2018S002447;Horta-Guinardó;Horta;Miércoles;2018;3;Marzo;28;15;Tarde;Col.lisió lateral
2018S002448;Eixample;la Sagrada Família;Martes;2018;3;Marzo;27;22;Noche;Col.lisió lateral
2018S002449;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;3;Marzo;28;17;Tarde;Col.lisió fronto-lateral
2018S002450;Sant Martí;el Parc i la Llacuna del Poblenou;Miércoles;2018;3;Marzo;28;19;Tarde;Caiguda (dues rodes)
2018S002451;Sant Martí;la Vila Olímpica del Poblenou;Miércoles;2018;3;Marzo;28;23;Noche;Col.lisió fronto-lateral
2018S002452;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;3;Marzo;29;0;Noche;Col.lisió fronto-lateral
2018S002453;Nou Barris;el Turó de la Peira;Jueves;2018;3;Marzo;29;1;Noche;Caiguda (dues rodes)
2018S002454;Eixample;Sant Antoni;Jueves;2018;3;Marzo;29;2;Noche;Col.lisió fronto-lateral
2018S002455;Sants-Montjuïc;Sants - Badal;Jueves;2018;3;Marzo;29;1;Noche;Col.lisió fronto-lateral
